registration_date,traffic_type,id_partner,age_group,device,country_tier,registrations,users_acqusition_costs,revenue_7_days,logins_1_lt,logins_3_lt,logins_7_lt
2021-02-27,Google Search,1,55+,iOS,Tier_3,3,0.0,0.0,0,0,0
2021-05-12,Google Search,1,35-,Other,Tier_1,2,0.0,0.0,0,0,0
2021-04-12,Google Search,1,55+,Other,Tier_1,2,0.0,0.0,0,1,0
2021-05-04,Google Search,1,55+,iOS,Tier_1,68,1420.0,72.98,16,7,8
2021-07-29,Google Search,1,35-,Android,Tier_2,5,0.0,0.0,0,0,1
2021-02-05,Google Search,1,35-55,iOS,Tier_3,2,0.0,0.0,0,0,0
2021-07-18,Google Search,1,55+,Android,Tier_2,3,0.0,0.0,1,1,1
2021-11-16,Google Search,1,35-55,iOS,Tier_2,4,0.0,0.0,1,0,0
2021-04-17,Google Search,1,35-55,MacOS,Tier_3,3,0.0,0.0,0,0,0
2021-10-08,Google Search,1,55+,Other,Tier_2,2,0.0,0.0,1,0,0
2021-08-21,Google Search,1,55+,Windows,Tier_2,7,0.0,0.0,3,1,0
2021-07-11,Google Search,1,35-,MacOS,Tier_1,2,0.0,0.0,1,0,0
2021-11-12,Google Search,1,55+,Android,Tier_3,4,0.0,2.99,2,2,2
2021-05-30,Google Search,1,35-,iOS,Tier_3,8,0.0,0.0,1,1,1
2021-05-19,Google Search,1,35-55,Android,Tier_1,107,3510.0,722.86,32,20,13
2021-11-11,Google Search,1,55+,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-06-04,Google Search,1,55+,Android,Tier_2,4,0.0,0.0,1,0,0
2021-01-24,Google Search,1,35-55,Windows,Tier_3,3,0.0,0.0,0,0,0
2021-10-07,Google Search,1,35-,Other,Tier_2,1,0.0,0.0,0,0,0
2021-04-02,Google Search,1,35-55,MacOS,Tier_2,6,0.0,0.0,2,1,0
2021-07-30,Google Search,1,35-,Windows,Tier_2,6,0.0,0.0,0,0,0
2021-11-16,Google Search,1,35-,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-01-24,Google Search,1,55+,Other,Tier_2,1,0.0,0.0,0,0,0
2021-11-09,Google Search,1,35-55,Other,Tier_2,1,0.0,0.0,0,0,0
2021-08-14,Google Search,1,35-55,Other,Tier_2,1,0.0,0.0,0,0,0
2021-03-30,Google Search,1,35-55,Android,Tier_3,7,0.0,0.0,2,2,0
2021-11-05,Google Search,1,35-,Windows,Tier_2,2,0.0,0.0,0,0,0
2021-06-28,Google Search,1,55+,iOS,Tier_2,2,0.0,0.0,0,0,0
2021-04-24,Google Search,1,35-,MacOS,Tier_2,1,0.0,0.0,1,0,0
2021-11-06,Google Search,1,35-55,MacOS,Tier_1,9,400.0,21.99,2,1,1
2021-03-18,Google Search,1,35-55,Android,Tier_3,3,0.0,0.0,1,0,0
2021-04-02,Google Search,1,35-55,Windows,Tier_3,2,175.0,85.83,1,0,0
2021-05-16,Google Search,1,55+,Other,Tier_2,1,0.0,0.0,1,1,1
2021-08-20,Google Search,1,55+,iOS,Tier_1,44,2894.0,327.96000000000004,9,6,7
2021-10-22,Google Search,1,35-,iOS,Tier_2,1,0.0,0.0,1,1,0
2021-11-11,Google Search,1,35-,Windows,Tier_3,9,0.0,0.0,0,0,0
2021-04-04,Google Search,1,55+,Windows,Tier_1,47,370.0,85.94,10,11,8
2021-01-06,Google Search,1,55+,iOS,Tier_1,38,900.0,72.98,5,4,2
2021-11-05,Google Search,1,55+,MacOS,Tier_2,1,0.0,0.0,1,1,1
2021-08-23,Google Search,1,35-,MacOS,Tier_2,3,0.0,0.0,0,0,0
2021-05-25,Google Search,1,35-55,Windows,Tier_3,3,0.0,0.0,1,0,0
2021-06-20,Google Search,1,55+,Android,Tier_3,1,0.0,0.0,0,0,0
2021-09-16,Google Search,1,35-55,Android,Tier_2,5,0.0,0.0,3,0,0
2021-10-26,Google Search,1,35-,Windows,Tier_3,16,0.0,0.0,0,0,0
2021-10-18,Google Search,1,35-55,Android,Tier_3,17,0.0,0.0,2,2,1
2021-05-24,Google Search,1,55+,Android,Tier_3,2,0.0,0.0,1,1,0
2021-09-22,Google Search,1,55+,Android,Tier_1,95,3272.0,396.97,39,24,16
2021-10-18,Google Search,1,35-55,Android,Tier_1,150,4788.0,442.4200000000001,38,23,17
2021-11-11,Google Search,1,35-55,Android,Tier_3,1,0.0,0.0,0,0,0
2021-08-10,Google Search,1,55+,Android,Tier_1,76,3800.0,356.92,29,20,13
2021-01-05,Google Search,1,55+,iOS,Tier_2,5,0.0,0.0,2,2,0
2021-07-22,Google Search,1,35-55,Other,Tier_1,3,0.0,0.0,0,0,0
2021-01-03,Google Search,1,35-55,Other,Tier_1,3,0.0,0.0,0,1,1
2021-10-13,Google Search,1,55+,Windows,Tier_3,6,0.0,3.47,0,3,0
2021-10-22,Google Search,1,35-55,Android,Tier_1,150,3928.0,162.04,37,21,16
2021-07-26,Google Search,1,35-55,iOS,Tier_2,3,386.0,0.0,1,0,0
2021-05-31,Google Search,1,55+,Other,Tier_1,2,0.0,0.0,0,0,0
2021-10-16,Google Search,1,35-55,Windows,Tier_1,41,540.0,0.0,11,6,4
2021-11-07,Google Search,1,35-55,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-05-09,Google Search,1,35-,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-05-20,Google Search,1,35-,Windows,Tier_2,2,0.0,0.0,1,0,0
2021-04-15,Google Search,1,55+,MacOS,Tier_2,1,0.0,0.0,1,1,1
2021-01-17,Google Search,1,35-,MacOS,Tier_1,7,0.0,2.99,0,0,0
2021-05-21,Google Search,1,35-,Other,Tier_1,2,0.0,0.0,1,1,1
2021-03-15,Google Search,1,35-,Windows,Tier_2,1,0.0,0.0,1,0,0
2021-02-13,Google Search,1,35-55,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-10-20,Google Search,1,55+,MacOS,Tier_1,10,0.0,0.0,4,2,2
2021-04-10,Google Search,1,35-55,iOS,Tier_3,9,1030.0,2.99,3,1,0
2021-07-10,Google Search,1,35-,MacOS,Tier_1,2,0.0,0.0,0,0,0
2021-01-18,Google Search,1,35-,Windows,Tier_1,24,248.0,22.98,0,1,0
2021-05-28,Google Search,1,55+,Android,Tier_3,2,0.0,0.0,1,0,0
2021-04-15,Google Search,1,35-,Android,Tier_3,1,0.0,0.0,0,0,0
2021-06-21,Google Search,1,55+,MacOS,Tier_1,11,1050.0,158.99,2,2,4
2021-09-22,Google Search,1,35-,Other,Tier_1,1,540.0,2.99,0,0,0
2021-02-10,Google Search,1,35-,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-10-01,Google Search,1,35-,iOS,Tier_3,3,0.0,0.0,0,0,0
2021-07-16,Google Search,1,35-55,iOS,Tier_1,105,1890.0,185.97000000000003,14,14,4
2021-10-30,Google Search,1,35-55,iOS,Tier_2,2,0.0,0.0,1,0,0
2021-05-28,Google Search,1,55+,Windows,Tier_1,45,1000.0,684.84,6,7,7
2021-09-27,Google Search,1,35-,Windows,Tier_2,2,0.0,0.0,0,0,0
2021-02-23,Google Search,1,35-55,Windows,Tier_2,9,0.0,0.0,1,0,1
2021-04-28,Google Search,1,35-,iOS,Tier_1,64,970.0,211.91,4,2,2
2021-04-12,Google Search,1,35-,Windows,Tier_3,5,0.0,0.0,1,0,0
2021-03-19,Google Search,1,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-01-18,Google Search,1,35-,MacOS,Tier_1,10,146.0,0.0,1,1,0
2021-01-06,Google Search,1,35-,Android,Tier_1,47,0.0,5.98,6,4,2
2021-01-13,Google Search,1,35-,Windows,Tier_3,4,0.0,0.0,1,1,0
2021-03-19,Google Search,1,35-55,Android,Tier_1,120,3030.0,540.92,27,23,12
2021-10-25,Google Search,1,35-55,Android,Tier_3,9,0.0,0.0,3,1,1
2021-07-23,Google Search,1,55+,Windows,Tier_2,6,0.0,0.0,1,1,0
2021-06-28,Google Search,1,35-55,iOS,Tier_1,91,2250.0,191.95000000000002,22,6,6
2021-08-19,Google Search,1,55+,iOS,Tier_1,37,1090.0,0.0,8,4,3
2021-04-17,Google Search,1,35-,iOS,Tier_1,44,0.0,0.0,3,2,0
2021-04-21,Google Search,1,35-55,Android,Tier_3,3,0.0,0.0,1,1,1
2021-06-05,Google Search,1,55+,Android,Tier_2,3,0.0,0.0,2,2,0
2021-03-25,Google Search,1,55+,iOS,Tier_3,1,0.0,0.0,1,0,0
2021-04-18,Google Search,1,35-,Windows,Tier_1,11,200.0,72.98,4,1,1
2021-08-17,Google Search,1,35-,iOS,Tier_1,84,1180.0,396.97,8,2,1
2021-06-07,Google Search,1,35-,Android,Tier_1,34,0.0,0.0,2,1,1
2021-04-28,Google Search,1,35-55,iOS,Tier_1,96,2300.0,191.87,13,7,7
2021-07-01,Google Search,1,35-,Windows,Tier_1,6,0.0,0.0,2,1,0
2021-05-09,Google Search,1,35-,Android,Tier_1,28,530.0,2.99,3,1,1
2021-05-08,Google Search,1,35-,Windows,Tier_1,9,0.0,0.0,2,3,1
2021-09-08,Google Search,1,35-55,Windows,Tier_1,21,1584.0,10.120000000000001,6,5,4
2021-07-14,Google Search,1,55+,Android,Tier_3,2,0.0,0.0,0,0,0
2021-09-28,Google Search,1,55+,Windows,Tier_1,33,1288.0,7.01,7,4,3
2021-07-07,Google Search,1,35-,MacOS,Tier_1,5,0.0,0.0,0,0,0
2021-03-26,Google Search,1,55+,MacOS,Tier_1,19,500.0,0.0,4,4,2
2021-04-10,Google Search,1,35-55,Windows,Tier_2,9,0.0,0.0,3,0,0
2021-08-06,Google Search,1,35-55,MacOS,Tier_1,16,540.0,0.0,6,4,1
2021-07-24,Google Search,1,55+,MacOS,Tier_1,13,0.0,0.0,3,4,0
2021-02-28,Google Search,1,35-,Windows,Tier_2,5,0.0,0.0,0,0,0
2021-01-24,Google Search,1,55+,Android,Tier_3,2,0.0,0.0,0,0,0
2021-06-21,Google Search,1,55+,Windows,Tier_3,8,350.0,0.0,7,2,2
2021-09-17,Google Search,1,55+,Windows,Tier_2,3,0.0,0.0,1,1,1
2021-09-15,Google Search,1,35-,Android,Tier_1,40,750.0,278.99,10,1,3
2021-04-18,Google Search,1,55+,MacOS,Tier_1,10,900.0,467.06,3,2,1
2021-03-12,Google Search,1,55+,Android,Tier_2,1,0.0,0.0,0,0,0
2021-04-08,Google Search,1,35-55,Other,Tier_1,2,0.0,0.0,0,0,0
2021-09-06,Google Search,1,35-55,MacOS,Tier_1,14,386.0,0.0,3,3,2
2021-11-08,Google Search,1,35-55,iOS,Tier_3,4,0.0,0.0,1,0,0
2021-07-18,Google Search,1,35-55,Android,Tier_3,16,500.0,21.99,3,1,1
2021-08-04,Google Search,1,35-,Windows,Tier_1,22,0.0,0.0,2,0,0
2021-04-14,Google Search,1,35-,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-11-07,Google Search,1,35-55,Windows,Tier_2,10,340.0,3.46,2,1,0
2021-04-02,Google Search,1,35-,Windows,Tier_1,21,0.0,0.0,2,1,0
2021-07-10,Google Search,1,55+,Windows,Tier_2,6,0.0,0.0,2,2,2
2021-02-12,Google Search,1,35-55,MacOS,Tier_1,16,1100.0,508.90999999999997,4,1,2
2021-09-22,Google Search,1,35-55,Other,Tier_2,1,0.0,0.0,1,1,0
2021-11-16,Google Search,1,35-55,MacOS,Tier_2,2,0.0,0.0,1,0,0
2021-09-18,Google Search,1,35-,Android,Tier_1,51,0.0,219.99,5,3,1
2021-09-10,Google Search,1,35-,Other,Tier_2,1,0.0,0.0,0,0,0
2021-01-22,Google Search,1,55+,MacOS,Tier_2,1,0.0,0.0,1,1,0
2021-08-09,Google Search,1,35-,Windows,Tier_1,8,0.0,0.0,0,0,0
2021-04-23,Google Search,1,35-55,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-08-31,Google Search,1,35-,iOS,Tier_2,3,0.0,0.0,1,0,0
2021-01-15,Google Search,1,35-,MacOS,Tier_1,7,0.0,5.98,0,0,0
2021-07-04,Google Search,1,35-,Other,Tier_1,1,0.0,0.0,0,0,0
2021-03-18,Google Search,1,35-,Android,Tier_3,3,0.0,0.0,1,0,1
2021-04-19,Google Search,1,55+,Windows,Tier_3,8,850.0,175.79000000000002,2,4,1
2021-04-21,Google Search,1,35-,Windows,Tier_2,3,0.0,0.0,0,0,0
2021-03-18,Google Search,1,35-55,iOS,Tier_2,7,0.0,0.0,0,0,0
2021-04-17,Google Search,1,35-55,iOS,Tier_2,7,350.0,3.58,2,2,2
2021-05-10,Google Search,1,35-,MacOS,Tier_1,2,0.0,0.0,0,0,0
2021-06-17,Google Search,1,35-,Windows,Tier_1,12,0.0,0.0,0,0,0
2021-04-22,Google Search,1,35-55,Android,Tier_2,5,700.0,7.220000000000001,3,1,1
2021-10-04,Google Search,1,35-,Windows,Tier_3,3,0.0,0.0,0,0,0
2021-07-30,Google Search,1,35-,Windows,Tier_3,6,0.0,0.0,0,0,0
2021-11-02,Google Search,1,35-55,Windows,Tier_2,7,0.0,0.0,1,1,0
2021-08-04,Google Search,1,55+,Other,Tier_1,4,0.0,0.0,1,1,1
2021-03-06,Google Search,1,55+,Other,Tier_2,1,0.0,0.0,1,0,0
2021-07-14,Google Search,1,35-,Windows,Tier_3,4,0.0,0.0,0,0,0
2021-06-22,Google Search,1,35-55,Android,Tier_3,5,0.0,0.0,2,0,0
2021-11-05,Google Search,1,35-55,iOS,Tier_2,4,0.0,0.0,0,0,0
2021-09-28,Google Search,1,35-,Windows,Tier_2,4,0.0,0.0,0,0,0
2021-11-09,Google Search,1,35-55,iOS,Tier_3,6,0.0,0.0,2,0,1
2021-08-19,Google Search,1,35-55,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-03-23,Google Search,1,35-55,Windows,Tier_1,31,500.0,0.0,6,4,2
2021-06-21,Google Search,1,35-,Windows,Tier_2,8,0.0,0.0,1,0,0
2021-05-13,Google Search,1,35-,Windows,Tier_2,4,0.0,0.0,0,0,0
2021-03-13,Google Search,1,35-,iOS,Tier_1,73,400.0,5.98,10,2,2
2021-04-25,Google Search,1,35-55,Android,Tier_1,141,3330.0,682.8800000000001,25,20,8
2021-11-07,Google Search,1,35-,Android,Tier_3,17,0.0,0.0,1,1,1
2021-08-06,Google Search,1,35-55,MacOS,Tier_2,2,0.0,0.0,1,1,0
2021-06-29,Google Search,1,55+,Android,Tier_3,2,0.0,0.0,0,0,0
2021-08-07,Google Search,1,35-55,MacOS,Tier_2,4,100.0,3.52,2,0,0
2021-08-26,Google Search,1,55+,MacOS,Tier_2,4,0.0,0.0,2,2,0
2021-07-08,Google Search,1,35-55,iOS,Tier_3,2,0.0,0.0,0,1,0
2021-02-28,Google Search,1,35-,Other,Tier_1,6,0.0,0.0,1,0,0
2021-07-21,Google Search,1,35-55,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-08-10,Google Search,1,35-55,Windows,Tier_2,12,490.0,29.34,5,6,5
2021-02-10,Google Search,1,35-,Windows,Tier_1,13,200.0,2.99,1,0,1
2021-02-12,Google Search,1,35-55,Windows,Tier_3,5,315.0,27.85,2,2,0
2021-10-30,Google Search,1,55+,iOS,Tier_3,1,0.0,0.0,1,0,0
2021-01-12,Google Search,1,35-,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-04-03,Google Search,1,35-,Android,Tier_3,5,0.0,0.0,0,0,0
2021-09-09,Google Search,1,55+,Windows,Tier_2,8,0.0,0.0,4,4,4
2021-08-28,Google Search,1,55+,iOS,Tier_2,4,0.0,0.0,1,1,0
2021-08-19,Google Search,1,35-55,MacOS,Tier_1,11,1000.0,955.98,3,3,1
2021-01-19,Google Search,1,55+,iOS,Tier_2,4,300.0,3.62,2,2,0
2021-06-18,Google Search,1,35-,iOS,Tier_2,3,0.0,0.0,0,0,0
2021-05-03,Google Search,1,35-,Android,Tier_2,2,0.0,0.0,0,0,0
2021-11-16,Google Search,1,55+,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-06-07,Google Search,1,55+,MacOS,Tier_2,2,0.0,0.0,1,1,1
2021-09-11,Google Search,1,35-,Android,Tier_1,45,0.0,0.0,7,2,0
2021-05-12,Google Search,1,35-55,Android,Tier_3,6,350.0,0.0,2,1,1
2021-11-01,Google Search,1,35-,Android,Tier_3,20,0.0,0.0,0,0,0
2021-09-23,Google Search,1,55+,Other,Tier_1,3,0.0,0.0,0,0,0
2021-02-17,Google Search,1,35-55,Android,Tier_2,11,315.0,0.0,5,3,3
2021-07-23,Google Search,1,55+,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-02-24,Google Search,1,55+,Android,Tier_2,10,0.0,0.0,3,1,1
2021-06-21,Google Search,1,55+,Other,Tier_2,1,0.0,0.0,0,0,0
2021-07-20,Google Search,1,35-,Windows,Tier_2,5,0.0,0.0,1,0,0
2021-09-20,Google Search,1,35-,Other,Tier_1,3,0.0,0.0,0,0,0
2021-11-13,Google Search,1,55+,Windows,Tier_1,53,1340.0,1997.97,13,7,6
2021-01-19,Google Search,1,55+,MacOS,Tier_2,2,4.0,0.0,0,0,0
2021-07-14,Google Search,1,55+,Windows,Tier_2,5,0.0,0.0,1,0,0
2021-06-10,Google Search,1,55+,Other,Tier_1,6,0.0,0.0,2,1,0
2021-04-01,Google Search,1,35-55,MacOS,Tier_2,2,0.0,0.0,0,0,0
2021-02-26,Google Search,1,35-55,MacOS,Tier_2,2,0.0,0.0,0,0,0
2021-08-28,Google Search,1,35-,iOS,Tier_1,49,1220.0,10.100000000000001,6,2,0
2021-10-14,Google Search,1,55+,Android,Tier_3,3,0.0,0.0,1,0,0
2021-03-03,Google Search,1,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-04-29,Google Search,1,35-,Windows,Tier_2,5,0.0,0.0,0,1,0
2021-05-26,Google Search,1,55+,MacOS,Tier_3,1,400.0,0.0,1,1,1
2021-03-31,Google Search,1,35-55,Android,Tier_2,12,315.0,0.0,4,1,0
2021-01-30,Google Search,1,35-55,Windows,Tier_1,49,2060.0,48.95,7,5,5
2021-08-31,Google Search,1,55+,Windows,Tier_1,32,0.0,0.0,8,4,4
2021-02-04,Google Search,1,35-,iOS,Tier_2,4,0.0,0.0,3,1,0
2021-02-15,Google Search,1,55+,iOS,Tier_2,1,175.0,233.72,1,1,1
2021-06-30,Google Search,1,35-,iOS,Tier_1,65,180.0,21.99,3,1,1
2021-02-18,Google Search,1,35-55,Windows,Tier_3,8,0.0,0.0,2,1,0
2021-06-16,Google Search,1,35-55,Other,Tier_1,2,0.0,0.0,1,0,0
2021-01-16,Google Search,1,35-,iOS,Tier_2,7,115.0,0.0,0,0,1
2021-01-15,Google Search,1,35-,Android,Tier_2,4,0.0,0.0,0,1,1
2021-06-24,Google Search,1,35-55,iOS,Tier_1,81,1850.0,1191.96,14,10,9
2021-09-12,Google Search,1,35-55,Android,Tier_1,179,6476.0,2392.349999999999,42,24,18
2021-07-07,Google Search,1,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-10-07,Google Search,1,55+,MacOS,Tier_3,1,0.0,0.0,1,0,0
2021-10-04,Google Search,1,35-55,iOS,Tier_3,5,0.0,0.0,0,1,1
2021-03-04,Google Search,1,55+,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-07-11,Google Search,1,35-55,Android,Tier_1,131,4200.0,819.95,28,10,9
2021-02-03,Google Search,1,55+,Windows,Tier_1,43,1530.0,8.97,8,3,4
2021-08-08,Google Search,1,55+,Windows,Tier_1,42,2090.0,821.97,14,9,6
2021-10-31,Google Search,1,55+,iOS,Tier_1,62,3220.0,366.92,14,10,11
2021-02-14,Google Search,1,55+,iOS,Tier_1,78,1900.0,48.95,21,8,6
2021-03-27,Google Search,1,35-55,iOS,Tier_1,133,3170.0,1736.7900000000002,23,12,9
2021-10-14,Google Search,1,55+,Android,Tier_1,127,4248.0,77.17999999999999,46,29,17
2021-02-28,Google Search,1,55+,iOS,Tier_1,72,3300.0,282.04,16,10,7
2021-10-20,Google Search,1,35-55,iOS,Tier_1,108,3916.0,513.9300000000001,19,10,10
2021-04-08,Google Search,1,35-55,Windows,Tier_1,50,1000.0,27.09,6,1,0
2021-04-21,Google Search,1,35-55,iOS,Tier_1,101,3150.0,432.82000000000005,15,10,6
2021-06-28,Google Search,1,35-,iOS,Tier_3,2,0.0,0.0,0,1,0
2021-01-14,Google Search,1,35-,Android,Tier_1,41,200.0,22.98,4,1,1
2021-04-07,Google Search,1,35-55,Windows,Tier_1,50,1530.0,248.94,10,5,5
2021-01-01,Google Search,1,55+,Other,Tier_1,4,0.0,0.0,0,1,0
2021-10-27,Google Search,1,35-55,iOS,Tier_1,108,2768.0,153.05,23,12,7
2021-08-05,Google Search,1,55+,Android,Tier_2,1,0.0,0.0,0,0,0
2021-01-13,Google Search,1,35-55,MacOS,Tier_1,19,0.0,0.0,3,2,2
2021-10-12,Google Search,1,35-,MacOS,Tier_1,5,0.0,0.0,0,0,0
2021-05-14,Google Search,1,35-55,Windows,Tier_1,19,500.0,2.99,6,2,2
2021-11-14,Google Search,1,35-,iOS,Tier_3,26,0.0,0.0,2,1,0
2021-07-07,Google Search,1,55+,Windows,Tier_3,5,0.0,0.0,2,0,4
2021-08-08,Google Search,1,55+,Other,Tier_1,9,0.0,0.0,3,1,1
2021-10-31,Google Search,1,55+,Windows,Tier_1,50,2768.0,476.97,11,9,9
2021-04-20,Google Search,1,35-,Windows,Tier_1,15,0.0,0.0,2,2,0
2021-03-13,Google Search,1,55+,Android,Tier_1,68,1900.0,78.96000000000001,19,11,9
2021-03-11,Google Search,1,35-55,Windows,Tier_2,5,0.0,0.0,0,0,0
2021-03-28,Google Search,1,35-,Android,Tier_2,5,0.0,0.0,2,1,0
2021-05-10,Google Search,1,55+,Other,Tier_1,3,0.0,0.0,0,1,0
2021-02-06,Google Search,1,35-,Windows,Tier_2,8,0.0,0.0,1,0,0
2021-06-20,Google Search,1,35-,iOS,Tier_1,48,0.0,0.0,5,2,1
2021-09-01,Google Search,1,35-55,MacOS,Tier_1,9,0.0,0.0,1,1,1
2021-06-16,Google Search,1,35-55,Android,Tier_3,8,0.0,0.0,2,1,1
2021-05-31,Google Search,1,35-55,MacOS,Tier_1,6,0.0,0.0,0,1,0
2021-08-29,Google Search,1,35-,Android,Tier_2,6,0.0,0.0,1,1,1
2021-09-05,Google Search,1,55+,iOS,Tier_2,4,0.0,0.0,1,0,0
2021-05-18,Google Search,1,55+,Other,Tier_2,1,0.0,0.0,0,0,0
2021-02-05,Google Search,1,35-55,Other,Tier_3,1,0.0,0.0,0,0,0
2021-06-23,Google Search,1,35-55,Other,Tier_1,2,0.0,0.0,0,0,0
2021-09-14,Google Search,1,35-55,Android,Tier_2,7,0.0,0.0,2,0,0
2021-10-04,Google Search,1,35-55,Other,Tier_2,2,0.0,0.0,0,0,0
2021-10-11,Google Search,1,55+,Windows,Tier_1,59,800.0,80.99,7,6,2
2021-06-01,Google Search,1,35-55,MacOS,Tier_1,9,550.0,0.0,3,4,2
2021-05-15,Google Search,1,55+,Windows,Tier_3,5,0.0,0.0,2,2,2
2021-11-11,Google Search,1,35-55,Windows,Tier_2,4,0.0,0.0,1,0,1
2021-10-03,Google Search,1,35-,Windows,Tier_2,5,0.0,0.0,0,2,0
2021-06-14,Google Search,1,55+,MacOS,Tier_1,10,0.0,0.0,1,0,0
2021-07-06,Google Search,1,35-55,Android,Tier_1,108,2250.0,326.1,18,9,7
2021-09-01,Google Search,1,35-55,Other,Tier_1,2,0.0,0.0,1,0,0
2021-02-15,Google Search,1,35-,Android,Tier_3,3,0.0,0.0,0,0,0
2021-08-01,Google Search,1,35-,Windows,Tier_3,7,0.0,0.0,0,0,2
2021-02-26,Google Search,1,55+,Android,Tier_2,17,0.0,0.0,6,0,0
2021-08-27,Google Search,1,35-55,Windows,Tier_2,4,0.0,0.0,1,2,1
2021-11-17,Google Search,1,35-,Android,Tier_3,9,0.0,2.99,3,1,1
2021-02-03,Google Search,1,35-,iOS,Tier_3,2,0.0,0.0,0,0,0
2021-02-05,Google Search,1,35-55,Windows,Tier_2,4,0.0,0.0,0,0,0
2021-03-12,Google Search,1,35-,Android,Tier_1,70,900.0,77.91000000000001,8,2,2
2021-02-24,Google Search,1,35-55,Windows,Tier_2,10,0.0,0.0,2,0,0
2021-03-15,Google Search,1,35-55,iOS,Tier_3,2,500.0,22.98,0,0,0
2021-03-20,Google Search,1,35-55,iOS,Tier_1,96,3800.0,1715.73,22,17,12
2021-04-11,Google Search,1,55+,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-02-10,Google Search,1,35-,Android,Tier_1,42,700.0,145.96,5,1,2
2021-04-22,Google Search,1,35-,Android,Tier_3,1,0.0,0.0,0,0,0
2021-04-04,Google Search,1,35-55,Windows,Tier_1,46,500.0,0.0,5,5,4
2021-06-23,Google Search,1,55+,Windows,Tier_2,2,0.0,0.0,0,0,0
2021-02-27,Google Search,1,35-55,iOS,Tier_1,115,4650.0,94.23,22,11,4
2021-03-09,Google Search,1,55+,Windows,Tier_1,40,2090.0,248.04999999999998,12,10,5
2021-04-11,Google Search,1,55+,MacOS,Tier_1,16,500.0,302.97,5,3,5
2021-03-14,Google Search,1,35-55,Other,Tier_2,1,0.0,0.0,0,0,0
2021-04-05,Google Search,1,35-,Android,Tier_3,5,0.0,0.0,0,1,0
2021-07-03,Google Search,1,35-55,Windows,Tier_3,3,0.0,0.0,0,0,0
2021-11-02,Google Search,1,55+,Android,Tier_3,4,0.0,0.0,2,0,0
2021-02-06,Google Search,1,35-55,Other,Tier_1,4,0.0,0.0,1,0,1
2021-06-06,Google Search,1,55+,Android,Tier_2,4,0.0,0.0,2,0,0
2021-07-03,Google Search,1,55+,Android,Tier_2,5,0.0,0.0,3,1,0
2021-08-12,Google Search,1,35-55,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-01-19,Google Search,1,35-55,Windows,Tier_3,3,4.0,0.0,1,1,1
2021-06-30,Google Search,1,35-55,iOS,Tier_2,5,350.0,163.65,3,2,0
2021-10-01,Google Search,1,35-,Other,Tier_1,1,0.0,0.0,0,0,0
2021-03-27,Google Search,1,35-,iOS,Tier_1,75,1000.0,93.05000000000001,5,3,1
2021-07-06,Google Search,1,35-55,MacOS,Tier_3,1,0.0,0.0,1,0,0
2021-09-20,Google Search,1,55+,Other,Tier_1,3,0.0,0.0,2,0,0
2021-05-18,Google Search,1,55+,Windows,Tier_1,44,0.0,0.0,6,2,0
2021-01-30,Google Search,1,35-55,Android,Tier_2,15,630.0,51.7,4,1,0
2021-05-19,Google Search,1,35-,Windows,Tier_1,13,200.0,40.99,2,0,1
2021-03-29,Google Search,1,55+,Windows,Tier_2,4,0.0,0.0,0,1,1
2021-05-05,Google Search,1,35-,iOS,Tier_2,7,0.0,0.0,0,0,0
2021-05-09,Google Search,1,55+,iOS,Tier_3,4,0.0,0.0,0,1,0
2021-06-08,Google Search,1,35-,Android,Tier_3,3,0.0,0.0,1,1,1
2021-09-15,Google Search,1,35-,Other,Tier_2,2,0.0,0.0,0,0,0
2021-09-18,Google Search,1,35-,iOS,Tier_2,2,0.0,0.0,0,0,0
2021-02-21,Google Search,1,35-,Android,Tier_1,36,635.0,4.19,3,2,1
2021-02-28,Google Search,1,35-,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-07-03,Google Search,1,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-06-26,Google Search,1,55+,Windows,Tier_1,38,0.0,2.99,8,2,0
2021-07-31,Google Search,1,55+,Android,Tier_2,6,0.0,0.0,2,1,0
2021-04-06,Google Search,1,35-55,Windows,Tier_1,34,1370.0,315.94,8,2,2
2021-06-04,Google Search,1,55+,Windows,Tier_1,28,0.0,0.0,3,3,4
